text,main_category,rating,verified_purchase,helpful_vote,category
"The product was originally great, however, the guitar randomly stopped connecting to the wii remote. when the remote is plugged in the guitar would not register the connection meaning it was unusable for any guitar hero games. Extremely disappointed. The product was owned for less than 2 months before it broke and only adults have used it. No harsh play either that would cause it to break. Would not purchase again.",Video Games,1.0,True,0,Video Games
"Cool design, great grip due to the rubber-like surface and the geometric patterns on the handles, and reliable as any other XBox control. Been using it with an XBox One X as my main controller, perfect comunication with the console, good battery life, no complaints at all",Video Games,5.0,True,2,Video Games
Do not purchase. It is not the “arcade” version of Ms Pac-Man but a port which looks closer to the Commodore 64 version of the game. But that isn’t the problem. The problem is the amazingly bad joystick. Me. Pac-Man cannot be controlled effectively and it is quite frustrating. Cheap junk. Avoid.,Video Games,1.0,False,0,Video Games
The picture showed a 90 degree micro usb connector which was one of the selling points for me.  Unfortunetly it only came with a standard cable.  There are two portions of the pad that i cant get to flatten out.  Ill have to keep trying for now.  They should include a paper on the different light settings/sequences the pad is capable of.  There is one spot on the pad that my mouse always catches on near the top right quadrant which is a little annoying but nothing too crazy.,Computers,4.0,True,0,Video Games
"I'm not a big gamer, but this game has got me hooked.  I'm constantly trying new tricks and new tracks hidden within each course.  The commentator gets a little old and the racers exclamations can leave something to be desired but overall, one of the best games I have played in a long time.  HIGHLY RECOMMEND!!!!",Unknown,5.0,False,4,Video Games
"Product was alright. For the first couple of weeks it worked flawlessly, but after a little more time one of the battery packs started loosing its charge capacity. This has resulted in it holding about an hour long charge. The other pack, however, works perfectly. I will be contacting them for a new battery pack and will update this pist accordingly.",Video Games,3.0,True,0,Video Games
"This game is great if you ignore the cars. For some reason they improved everything in the game, except for the cars. The sounds, looks, handlingand damage of the cars are unrealistic. I dont understand why they would neglect the cars in a game where the cars are the main part of it.",Video Games,3.0,True,1,Video Games
"A beautiful fighting game for any KOF or fighting fan.<br />Awesome gameplay, mechanics and balanced makes this one of the top KOF games out there.<br />It's been featured in a lot of Fighting Game Community events such as the big EVO event.",Video Games,5.0,True,0,Video Games
This controller worked great for 2 months and now is broken. One of the buttons doesn’t work which makes the whole controller junk! Of course I’m 30 days past the return date. That is the problem with ordering on amazon. I can’t return or get it replaced now.,Computers,1.0,True,1,Video Games
"My husband absolutely loved these and the fact that they’re wireless! He plays a lot of games on Xbox live, and we have multiple kids in the house. He was able to hear the game with no issues while also not hearing anything else around him.",Computers,5.0,True,0,Video Games
I played spin tires when it wasn’t even game just a demo mod and then when it came out on steam to be released. It was an awesome back when it was just a mod but now I’m playing it on Xbox one which is way way better then the pc version love this game if you like anything about trucks or even vehicles then buy this game you love it also it has multiplayer!!!!!,Video Games,5.0,True,3,Video Games
Obviously this a Tetris style puzzle game.  The music is amazing and goes with the game the way a fat kid goes with cake.  This game is way better than Tetris ever was.  Lummies has a colorful backround and is VERY addicting.  This is a very good pick up and play game.  I perfer this game over Mercury although I like both.  I am also an action gamer and don't even really like puzzle games!,Video Games,5.0,False,1,Video Games
